CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_Group,R_Score,F_Score,M_Score,RFM_Score
50174,0,9,Computer,1,24,Debit Card,Male,2,2,Mobile Phone,2,Divorced,5,0,18,0,1,0,136.88,Stable (6-12 months),3,1,1,5
50175,0,24,Mobile Phone,1,8,Credit Card,Male,2,5,Laptop & Accessory,4,Married,6,0,18,0,1,2,154.82,Loyal (12+ months),3,1,2,6
50176,0,14,Mobile Phone,3,8,Debit Card,Male,2,3,Grocery,4,Single,2,0,19,1,3,4,260.15,Loyal (12+ months),2,3,3,8
50177,0,0,Mobile Phone,3,16,Credit Card,Female,3,4,Mobile Phone,3,Single,2,0,12,1,1,0,112.0,New (< 3 months),3,1,1,5
50178,0,1,Mobile Phone,1,22,Credit Card,Male,3,2,Laptop & Accessory,5,Single,1,0,19,0,1,7,156.61,New (< 3 months),1,1,2,4
50179,0,4,Mobile Phone,3,13,Cash on Delivery,Male,3,2,Laptop & Accessory,2,Divorced,5,0,11,3,7,7,169.29,Recent (3-6 months),1,3,2,6
50180,0,12,Mobile Phone,1,6,Credit Card,Male,2,2,Fashion,2,Married,1,0,17,3,3,7,196.13,Stable (6-12 months),1,3,3,7
50181,0,9,Computer,1,30,Debit Card,Female,2,3,Laptop & Accessory,4,Divorced,8,0,15,0,1,8,156.74,Stable (6-12 months),1,1,2,4
50182,0,5,Mobile Phone,3,13,Debit Card,Male,3,4,Laptop & Accessory,3,Divorced,2,0,14,1,4,8,154.84,Recent (3-6 months),1,3,2,6
50183,0,11,Mobile Phone,1,31,Debit Card,Female,2,4,Fashion,4,Divorced,4,0,17,1,1,5,220.61,Stable (6-12 months),2,1,3,6
50184,0,30,Computer,1,6,Debit Card,Male,2,5,Laptop & Accessory,3,Married,3,1,13,1,1,2,156.6,Loyal (12+ months),3,1,2,6
50185,0,4,Mobile Phone,1,11,Cash on Delivery,Male,2,3,Mobile Phone,2,Divorced,1,1,12,0,1,3,148.21,Recent (3-6 months),2,1,1,4
50186,0,4,Mobile Phone,2,8,UPI,Male,3,4,Laptop & Accessory,5,Divorced,4,0,12,0,1,0,164.1,Recent (3-6 months),3,1,2,6
50187,0,18,Computer,1,13,Debit Card,Male,3,3,Fashion,5,Married,2,0,18,5,9,11,152.1,Loyal (12+ months),1,3,2,6
50188,0,4,Mobile Phone,1,8,Debit Card,Male,3,3,Mobile Phone,2,Married,1,1,18,1,2,2,126.94999999999999,Recent (3-6 months),3,1,1,5
50189,0,6,Computer,1,11,Debit Card,Female,3,3,Fashion,4,Divorced,7,0,11,2,8,5,218.77999999999997,Recent (3-6 months),2,3,3,8
50190,0,12,Mobile Phone,1,16,Credit Card,Male,2,3,Grocery,5,Divorced,2,1,14,2,11,10,270.68,Stable (6-12 months),1,3,3,7
50191,0,16,Computer,1,16,Debit Card,Female,2,3,Mobile Phone,2,Single,1,0,19,0,1,7,124.55000000000001,Loyal (12+ months),1,1,1,3
50192,0,22,Mobile Phone,1,6,Cash on Delivery,Female,2,4,Grocery,3,Single,8,1,12,1,3,7,239.64,Loyal (12+ months),1,3,3,7
50193,1,15,Mobile Phone,1,14,Credit Card,Male,2,4,Laptop & Accessory,4,Divorced,3,0,15,7,7,7,149.41,Loyal (12+ months),1,3,1,5
50194,0,0,Mobile Phone,1,16,Debit Card,Female,2,3,Mobile Phone,4,Single,2,1,12,0,1,2,124.78,New (< 3 months),3,1,1,5
50195,0,5,Mobile Phone,3,14,Cash on Delivery,Female,3,4,Laptop & Accessory,4,Divorced,2,1,11,6,11,9,152.28,Recent (3-6 months),1,3,2,6
50196,0,0,Mobile Phone,3,8,Debit Card,Male,3,3,Laptop & Accessory,3,Single,2,1,11,1,1,4,144.78,New (< 3 months),2,1,1,4
50197,0,4,Mobile Phone,3,13,E wallet,Male,3,3,Laptop & Accessory,2,Married,5,0,12,0,1,7,175.47,Recent (3-6 months),1,1,2,4
50198,0,5,Mobile Phone,1,8,Credit Card,Female,3,2,Laptop & Accessory,2,Single,8,0,16,1,1,7,150.55,Recent (3-6 months),1,1,2,4
50199,1,0,Mobile Phone,1,8,Credit Card,Male,2,5,Mobile Phone,2,Divorced,6,1,13,2,2,2,134.64,New (< 3 months),3,1,1,5
50200,0,3,Mobile Phone,1,34,Credit Card,Female,3,3,Laptop & Accessory,2,Divorced,2,0,13,0,1,9,157.75,New (< 3 months),1,1,2,4
50201,0,4,Computer,1,13,Debit Card,Female,2,4,Fashion,3,Divorced,2,0,24,3,8,9,189.43,Recent (3-6 months),1,3,3,7
50202,0,12,Computer,1,5,Credit Card,Male,2,4,Others,2,Divorced,2,0,16,9,13,3,292.72,Stable (6-12 months),2,3,3,8
50203,1,2,Mobile Phone,3,9,Credit Card,Female,2,3,Laptop & Accessory,3,Divorced,5,1,18,1,1,0,152.38,New (< 3 months),3,1,2,6
50204,0,6,Computer,3,16,E wallet,Male,2,4,Laptop & Accessory,2,Single,4,0,14,1,1,1,146.82,Recent (3-6 months),3,1,1,5
50205,0,20,Mobile Phone,1,11,Debit Card,Male,2,3,Others,3,Divorced,5,0,11,2,1,1,283.0,Loyal (12+ months),3,1,3,7
50206,0,16,Computer,1,16,Debit Card,Female,2,4,Laptop & Accessory,3,Married,2,0,11,0,1,0,152.57,Loyal (12+ months),3,1,2,6
50207,0,0,Computer,3,6,E wallet,Male,3,3,Laptop & Accessory,4,Divorced,1,1,13,0,1,4,163.49,New (< 3 months),2,1,2,5
50208,0,27,Computer,1,26,Debit Card,Female,2,3,Laptop & Accessory,3,Single,4,0,12,1,1,3,148.69,Loyal (12+ months),2,1,1,4
50209,0,16,Mobile Phone,1,13,Debit Card,Female,2,3,Fashion,5,Divorced,9,0,16,1,1,0,199.85,Loyal (12+ months),3,1,3,7
50210,0,18,Mobile Phone,1,14,UPI,Male,3,3,Laptop & Accessory,2,Divorced,10,0,14,7,9,8,136.97,Loyal (12+ months),1,3,1,5
50211,0,13,Mobile Phone,3,6,Credit Card,Male,2,5,Laptop & Accessory,2,Divorced,3,1,22,1,1,2,174.57,Loyal (12+ months),3,1,2,6
50212,1,10,Mobile Phone,1,14,UPI,Male,3,5,Mobile Phone,5,Divorced,2,1,11,1,1,7,121.19,Stable (6-12 months),1,1,1,3
50213,0,2,Mobile Phone,1,15,UPI,Male,1,4,Mobile Phone,2,Single,1,0,17,2,2,2,139.83,New (< 3 months),3,1,1,5
50214,0,3,Mobile Phone,3,11,E wallet,Female,1,4,Laptop & Accessory,3,Married,2,0,13,0,1,2,161.18,New (< 3 months),3,1,2,6
50215,0,0,Mobile Phone,3,14,E wallet,Female,2,3,Laptop & Accessory,4,Divorced,2,0,18,0,1,7,162.14,New (< 3 months),1,1,2,4
50216,0,10,Mobile Phone,1,11,Credit Card,Male,3,3,Laptop & Accessory,2,Married,8,0,16,0,1,4,163.47,Stable (6-12 months),2,1,2,5
50217,0,11,Mobile Phone,1,21,Debit Card,Male,3,4,Fashion,2,Married,1,1,14,1,2,5,215.10000000000002,Stable (6-12 months),2,1,3,6
50218,0,4,Mobile Phone,1,13,Credit Card,Female,2,3,Fashion,2,Single,2,1,14,2,4,10,171.43,Recent (3-6 months),1,3,2,6
50219,0,2,Mobile Phone,3,16,E wallet,Female,2,4,Laptop & Accessory,4,Married,2,1,14,0,1,7,182.68,New (< 3 months),1,1,3,5
50220,0,8,Mobile Phone,1,11,Cash on Delivery,Male,3,3,Fashion,4,Single,1,0,13,0,1,13,180.95,Stable (6-12 months),1,1,2,4
50221,0,0,Mobile Phone,1,32,Debit Card,Male,3,3,Mobile Phone,2,Married,2,0,12,1,1,2,129.04,New (< 3 months),3,1,1,5
50222,0,14,Mobile Phone,1,12,Credit Card,Male,3,4,Laptop & Accessory,4,Single,7,1,15,1,1,2,160.32,Loyal (12+ months),3,1,2,6
50223,0,20,Computer,3,10,Credit Card,Male,3,3,Laptop & Accessory,3,Single,4,0,19,0,1,0,129.76,Loyal (12+ months),3,1,1,5
50224,0,15,Mobile Phone,1,29,Debit Card,Female,2,3,Grocery,2,Single,3,0,14,0,3,0,259.92,Loyal (12+ months),3,3,3,9
50225,0,2,Computer,3,8,Debit Card,Male,3,3,Laptop & Accessory,3,Divorced,2,0,14,1,1,2,146.49,New (< 3 months),3,1,1,5
50226,0,15,Mobile Phone,2,8,Cash on Delivery,Male,3,3,Mobile Phone,3,Married,1,1,11,1,1,0,126.96000000000001,Loyal (12+ months),3,1,1,5
50227,0,5,Mobile Phone,1,16,Credit Card,Female,3,3,Mobile Phone,4,Divorced,2,0,13,0,1,7,123.69999999999999,Recent (3-6 months),1,1,1,3
50228,0,21,Mobile Phone,3,35,Credit Card,Female,3,3,Fashion,3,Divorced,4,0,21,0,1,5,225.04000000000002,Loyal (12+ months),2,1,3,6
50229,0,10,Mobile Phone,1,12,Credit Card,Male,2,2,Laptop & Accessory,5,Married,5,1,13,2,6,7,159.74,Stable (6-12 months),1,3,2,6
50230,0,3,Computer,3,31,Cash on Delivery,Female,2,3,Laptop & Accessory,3,Divorced,8,1,12,1,2,2,147.36,New (< 3 months),3,1,1,5
50231,0,0,Mobile Phone,3,6,Debit Card,Male,2,3,Laptop & Accessory,3,Divorced,2,0,17,2,7,7,152.96,New (< 3 months),1,3,2,6
50232,0,15,Mobile Phone,1,8,UPI,Male,3,4,Laptop & Accessory,2,Single,4,0,23,0,1,0,167.81,Loyal (12+ months),3,1,2,6
50233,1,10,Computer,3,6,Cash on Delivery,Female,2,4,Mobile Phone,4,Single,2,1,11,1,1,2,121.74000000000001,Stable (6-12 months),3,1,1,5
50234,0,9,Computer,3,6,Credit Card,Female,2,3,Laptop & Accessory,2,Single,5,0,15,1,1,0,166.53,Stable (6-12 months),3,1,2,6
50235,0,9,Computer,3,9,Credit Card,Male,2,4,Fashion,2,Divorced,5,0,11,0,1,12,196.99,Stable (6-12 months),1,1,3,5
50236,0,30,Mobile Phone,1,6,Credit Card,Male,2,3,Laptop & Accessory,3,Divorced,3,0,11,1,1,2,167.55,Loyal (12+ months),3,1,2,6
50237,0,10,Mobile Phone,1,16,Debit Card,Female,2,2,Mobile Phone,3,Divorced,4,1,13,0,1,7,122.13,Stable (6-12 months),1,1,1,3
50238,0,0,Computer,3,16,Credit Card,Male,2,3,Mobile Phone,2,Single,2,0,24,0,2,2,126.1,New (< 3 months),3,1,1,5
50239,1,0,Mobile Phone,3,11,E wallet,Female,3,3,Mobile Phone,3,Single,2,1,13,1,1,0,128.51,New (< 3 months),3,1,1,5
50240,0,10,Mobile Phone,1,16,Credit Card,Female,3,3,Mobile Phone,5,Divorced,7,0,20,1,1,3,134.52,Stable (6-12 months),2,1,1,4
50241,0,19,Computer,1,13,Credit Card,Female,1,3,Laptop & Accessory,3,Divorced,3,0,14,0,1,0,152.58,Loyal (12+ months),3,1,2,6
50242,1,4,Computer,3,10,E wallet,Male,2,3,Laptop & Accessory,4,Single,2,0,18,7,7,7,193.55,Recent (3-6 months),1,3,3,7
50243,0,23,Mobile Phone,1,16,Cash on Delivery,Male,3,4,Fashion,2,Single,7,0,15,0,1,3,204.96,Loyal (12+ months),2,1,3,6
50244,1,3,Mobile Phone,3,28,E wallet,Male,3,4,Laptop & Accessory,3,Divorced,3,1,12,1,1,0,163.8,New (< 3 months),3,1,2,6
50245,0,4,Mobile Phone,1,16,Debit Card,Male,2,4,Mobile Phone,4,Single,1,1,16,1,2,2,126.57,Recent (3-6 months),3,1,1,5
50246,1,0,Mobile Phone,3,18,Debit Card,Female,3,2,Mobile Phone,4,Single,2,0,15,0,1,0,127.16,New (< 3 months),3,1,1,5
50247,0,10,Mobile Phone,1,29,Debit Card,Male,2,3,Mobile Phone,2,Single,10,0,16,1,1,2,122.00999999999999,Stable (6-12 months),3,1,1,5
50248,0,8,Mobile Phone,1,15,Debit Card,Male,3,4,Laptop & Accessory,4,Single,10,0,19,1,1,0,165.4,Stable (6-12 months),3,1,2,6
50249,0,0,Mobile Phone,1,6,Credit Card,Male,2,3,Mobile Phone,4,Married,2,0,11,0,1,4,138.16,New (< 3 months),2,1,1,4
50250,0,1,Mobile Phone,3,15,Debit Card,Male,3,3,Laptop & Accessory,2,Single,2,0,16,1,1,7,152.53,New (< 3 months),1,1,2,4
50251,0,22,Mobile Phone,1,13,UPI,Male,2,4,Fashion,3,Single,9,0,24,1,1,0,145.0,Loyal (12+ months),3,1,1,5
50252,0,24,Mobile Phone,3,20,Debit Card,Female,2,3,Laptop & Accessory,2,Divorced,5,0,11,0,1,7,149.36,Loyal (12+ months),1,1,1,3
50253,0,9,Mobile Phone,1,16,Debit Card,Female,3,3,Mobile Phone,3,Divorced,5,0,13,1,2,2,125.43,Stable (6-12 months),3,1,1,5
50254,1,0,Computer,3,25,E wallet,Male,3,2,Laptop & Accessory,2,Single,9,1,13,1,1,4,153.04,New (< 3 months),2,1,2,5
50255,0,28,Mobile Phone,1,8,Debit Card,Female,3,3,Grocery,2,Single,3,1,13,2,1,2,266.59,Loyal (12+ months),3,1,3,7
50256,0,0,Mobile Phone,3,16,E wallet,Female,3,3,Laptop & Accessory,3,Married,2,1,12,0,1,3,142.6,New (< 3 months),2,1,1,4
50257,0,3,Mobile Phone,3,16,Cash on Delivery,Male,3,3,Mobile Phone,4,Divorced,2,0,18,1,1,0,124.75999999999999,New (< 3 months),3,1,1,5
50258,1,0,Computer,1,9,Cash on Delivery,Male,3,3,Mobile Phone,5,Single,1,0,22,0,1,4,131.02,New (< 3 months),2,1,1,4
50259,0,10,Mobile Phone,1,17,Credit Card,Female,2,3,Mobile Phone,4,Divorced,2,0,13,1,1,2,122.44,Stable (6-12 months),3,1,1,5
50260,0,9,Mobile Phone,3,8,Credit Card,Male,3,4,Fashion,3,Divorced,2,0,13,9,9,0,175.96,Stable (6-12 months),3,3,2,8
50262,0,10,Mobile Phone,1,20,Debit Card,Female,3,3,Mobile Phone,5,Married,2,0,12,3,12,17,130.34,Stable (6-12 months),1,3,1,5
50263,0,13,Mobile Phone,3,8,E wallet,Female,2,3,Laptop & Accessory,4,Married,8,0,12,0,1,3,157.15,Loyal (12+ months),2,1,2,5
50264,0,15,Mobile Phone,1,16,Debit Card,Female,3,3,Mobile Phone,5,Married,4,0,16,1,1,2,125.75999999999999,Loyal (12+ months),3,1,1,5
50265,0,10,Mobile Phone,1,16,Debit Card,Male,2,3,Laptop & Accessory,4,Single,3,1,12,0,1,1,141.97,Stable (6-12 months),3,1,1,5
50266,0,16,Mobile Phone,1,18,Debit Card,Male,2,4,Grocery,4,Married,2,0,11,0,3,9,243.36,Loyal (12+ months),1,3,3,7
50267,0,13,Mobile Phone,1,8,Credit Card,Female,3,4,Laptop & Accessory,3,Divorced,7,0,22,1,1,0,134.48,Loyal (12+ months),3,1,1,5
50268,0,27,Mobile Phone,1,11,Credit Card,Male,2,3,Others,5,Divorced,5,0,16,1,1,2,294.06,Loyal (12+ months),3,1,3,7
50269,0,7,Computer,3,10,E wallet,Female,3,3,Laptop & Accessory,3,Divorced,10,0,15,1,1,2,165.38,Stable (6-12 months),3,1,2,6
50270,0,4,Mobile Phone,1,13,Credit Card,Female,2,3,Laptop & Accessory,5,Divorced,2,0,12,3,3,12,143.06,Recent (3-6 months),1,3,1,5
50271,0,10,Computer,1,27,Credit Card,Male,3,3,Mobile Phone,2,Divorced,8,0,20,0,1,2,122.58000000000001,Stable (6-12 months),3,1,1,5
50272,0,16,Mobile Phone,1,14,UPI,Female,3,3,Laptop & Accessory,3,Married,5,1,14,0,1,2,145.22,Loyal (12+ months),3,1,1,5
50273,0,0,Mobile Phone,3,10,Debit Card,Female,2,4,Laptop & Accessory,2,Single,2,1,11,0,1,3,144.87,New (< 3 months),2,1,1,4
50274,0,10,Computer,1,31,Credit Card,Female,3,3,Laptop & Accessory,3,Divorced,4,1,15,3,10,7,144.49,Stable (6-12 months),1,3,1,5
50275,0,10,Mobile Phone,1,6,Debit Card,Male,3,4,Mobile Phone,5,Divorced,2,0,12,0,3,2,122.18,Stable (6-12 months),3,3,1,7
50276,0,12,Computer,1,6,Debit Card,Male,2,3,Others,3,Married,2,1,14,0,1,6,291.97,Stable (6-12 months),1,1,3,5
50277,0,29,Computer,3,12,Debit Card,Female,2,2,Grocery,5,Divorced,10,0,11,2,3,7,232.12,Loyal (12+ months),1,3,3,7
50278,0,3,Mobile Phone,3,18,Cash on Delivery,Female,2,3,Laptop & Accessory,3,Single,1,0,11,3,4,4,165.77,New (< 3 months),2,3,2,7
50279,0,14,Mobile Phone,3,6,E wallet,Male,2,2,Fashion,5,Divorced,2,0,16,1,1,7,183.92,Loyal (12+ months),1,1,3,5
50280,0,1,Mobile Phone,1,23,Credit Card,Male,3,3,Laptop & Accessory,5,Married,2,0,12,0,1,8,145.58,New (< 3 months),1,1,1,3
50281,1,0,Mobile Phone,1,9,Credit Card,Male,3,3,Mobile Phone,5,Divorced,6,0,13,1,1,2,140.31,New (< 3 months),3,1,1,5
50282,0,25,Mobile Phone,1,9,Credit Card,Male,2,4,Fashion,3,Divorced,3,1,14,0,1,4,179.69,Loyal (12+ months),2,1,2,5
50283,0,18,Mobile Phone,1,16,Debit Card,Male,3,3,Mobile Phone,2,Divorced,4,0,21,1,1,2,126.53999999999999,Loyal (12+ months),3,1,1,5
50284,0,25,Mobile Phone,1,10,Debit Card,Female,1,3,Grocery,2,Divorced,3,0,13,2,1,4,265.55,Loyal (12+ months),2,1,3,6
50285,0,15,Computer,1,35,Debit Card,Female,3,3,Laptop & Accessory,3,Married,3,0,11,1,1,2,145.56,Loyal (12+ months),3,1,1,5
50286,0,3,Mobile Phone,1,8,Debit Card,Female,2,5,Laptop & Accessory,2,Single,3,0,20,0,1,2,160.91,New (< 3 months),3,1,2,6
50287,0,30,Mobile Phone,1,13,Debit Card,Female,2,3,Others,5,Divorced,6,0,16,0,11,10,295.66,Loyal (12+ months),1,3,3,7
50288,0,19,Mobile Phone,1,24,Credit Card,Female,2,3,Laptop & Accessory,3,Married,3,0,14,0,1,8,148.1,Loyal (12+ months),1,1,1,3
50289,0,15,Computer,1,34,Cash on Delivery,Female,2,4,Laptop & Accessory,2,Divorced,1,0,11,0,1,4,145.23,Loyal (12+ months),2,1,1,4
50290,1,0,Mobile Phone,3,6,Cash on Delivery,Female,3,3,Mobile Phone,4,Single,2,1,16,1,1,4,132.02,New (< 3 months),2,1,1,4
50291,1,0,Computer,3,16,E wallet,Female,2,5,Mobile Phone,3,Married,1,0,16,1,1,0,123.50999999999999,New (< 3 months),3,1,1,5
50292,0,10,Computer,1,8,Debit Card,Male,2,3,Mobile Phone,2,Divorced,2,1,23,1,1,0,117.02000000000001,Stable (6-12 months),3,1,1,5
50293,0,13,Mobile Phone,3,8,Debit Card,Female,3,3,Others,3,Divorced,1,0,14,2,1,12,280.41,Loyal (12+ months),1,1,3,5
50294,0,0,Mobile Phone,1,29,Debit Card,Female,3,3,Mobile Phone,2,Married,2,0,22,1,1,2,128.86,New (< 3 months),3,1,1,5
50295,0,10,Computer,1,9,Debit Card,Male,2,3,Mobile Phone,2,Divorced,5,0,15,0,1,4,120.97,Stable (6-12 months),2,1,1,4
50296,0,2,Mobile Phone,1,9,Credit Card,Male,3,4,Fashion,3,Divorced,2,0,18,1,1,5,219.35000000000002,New (< 3 months),2,1,3,6
50297,1,0,Mobile Phone,1,16,Cash on Delivery,Female,3,4,Mobile Phone,4,Divorced,6,0,16,0,1,1,125.46000000000001,New (< 3 months),3,1,1,5
50298,1,0,Mobile Phone,2,16,Cash on Delivery,Male,2,4,Mobile Phone,2,Single,2,0,12,1,1,0,125.63999999999999,New (< 3 months),3,1,1,5
50299,0,3,Computer,3,28,UPI,Female,3,3,Fashion,5,Divorced,1,0,11,2,7,8,184.12,New (< 3 months),1,3,3,7
50300,0,30,Mobile Phone,3,35,E wallet,Male,2,4,Grocery,2,Married,4,0,12,0,3,0,241.18,Loyal (12+ months),3,3,3,9
50301,0,23,Mobile Phone,1,35,Debit Card,Male,2,4,Grocery,3,Divorced,1,0,15,2,15,7,270.46,Loyal (12+ months),1,3,3,7
50302,0,3,Computer,1,16,Credit Card,Female,2,3,Mobile Phone,2,Single,1,0,14,5,6,7,125.63999999999999,New (< 3 months),1,3,1,5
50303,0,30,Computer,3,34,E wallet,Female,3,4,Fashion,5,Divorced,5,0,19,13,13,11,202.66,Loyal (12+ months),1,3,3,7
50304,0,20,Mobile Phone,1,8,Credit Card,Female,3,3,Laptop & Accessory,2,Married,6,0,13,0,1,4,150.7,Loyal (12+ months),2,1,2,5
50305,0,19,Mobile Phone,1,8,Debit Card,Male,2,3,Grocery,3,Divorced,7,0,13,2,1,1,278.61,Loyal (12+ months),3,1,3,7
50306,0,8,Mobile Phone,1,28,Debit Card,Male,2,5,Mobile Phone,3,Single,1,0,15,2,4,3,142.3,Stable (6-12 months),2,3,1,6
50307,0,27,Mobile Phone,1,14,Debit Card,Female,2,3,Laptop & Accessory,3,Single,8,0,11,1,1,0,137.8,Loyal (12+ months),3,1,1,5
50308,0,7,Mobile Phone,1,8,Debit Card,Male,3,4,Mobile Phone,3,Married,4,0,12,5,5,7,127.68,Stable (6-12 months),1,3,1,5
50309,0,19,Mobile Phone,3,16,E wallet,Female,3,4,Fashion,2,Divorced,3,1,19,1,1,2,190.71,Loyal (12+ months),3,1,3,7
50310,0,4,Mobile Phone,1,15,Debit Card,Male,2,3,Fashion,4,Married,2,0,25,1,1,8,206.48000000000002,Recent (3-6 months),1,1,3,5
50311,1,0,Mobile Phone,1,21,Credit Card,Male,2,3,Fashion,3,Divorced,8,1,12,0,3,7,236.10000000000002,New (< 3 months),1,3,3,7
50312,1,0,Mobile Phone,1,16,Credit Card,Male,2,5,Mobile Phone,2,Married,8,0,13,0,1,3,134.08,New (< 3 months),2,1,1,4
50313,0,3,Mobile Phone,3,13,E wallet,Male,3,3,Mobile Phone,4,Single,1,0,14,1,1,2,129.83,New (< 3 months),3,1,1,5
50314,0,8,Mobile Phone,1,22,Debit Card,Male,3,3,Fashion,3,Divorced,5,1,12,0,1,0,176.32,Stable (6-12 months),3,1,2,6
50315,1,0,Computer,1,26,Debit Card,Male,3,3,Fashion,3,Divorced,4,0,12,1,1,0,198.24,New (< 3 months),3,1,3,7
50316,1,0,Computer,2,29,UPI,Female,2,3,Fashion,5,Married,10,1,15,1,1,2,199.5,New (< 3 months),3,1,3,7
50317,0,10,Computer,1,11,UPI,Male,3,3,Mobile Phone,3,Divorced,5,0,17,2,2,0,120.93,Stable (6-12 months),3,1,1,5
50318,0,9,Computer,3,16,Credit Card,Male,2,3,Fashion,2,Single,2,0,14,1,9,7,199.8,Stable (6-12 months),1,3,3,7
50319,1,0,Computer,1,10,Cash on Delivery,Male,2,4,Mobile Phone,3,Single,6,0,16,1,1,2,138.94,New (< 3 months),3,1,1,5
50320,0,21,Mobile Phone,3,8,E wallet,Female,2,3,Laptop & Accessory,2,Divorced,3,0,14,4,6,7,140.51,Loyal (12+ months),1,3,1,5
50321,0,28,Mobile Phone,3,24,Debit Card,Female,2,3,Grocery,4,Single,4,0,23,2,7,7,268.35,Loyal (12+ months),1,3,3,7
50322,0,14,Computer,3,16,Debit Card,Male,2,3,Laptop & Accessory,2,Single,8,0,14,0,1,10,162.3,Loyal (12+ months),1,1,2,4
50323,0,8,Mobile Phone,3,6,E wallet,Male,2,3,Laptop & Accessory,3,Divorced,10,0,11,3,6,9,147.17,Stable (6-12 months),1,3,1,5
50324,0,13,Mobile Phone,1,12,Debit Card,Female,3,3,Grocery,3,Single,8,0,15,4,3,13,232.37,Loyal (12+ months),1,3,3,7
50325,0,12,Computer,1,14,Debit Card,Female,2,3,Mobile Phone,3,Divorced,2,0,11,0,1,7,137.55,Stable (6-12 months),1,1,1,3
50326,0,4,Mobile Phone,3,8,Debit Card,Male,3,3,Laptop & Accessory,2,Single,5,1,13,1,1,5,165.82,Recent (3-6 months),2,1,2,5
50327,0,15,Mobile Phone,1,30,Credit Card,Male,2,3,Fashion,5,Divorced,2,1,21,4,5,8,174.06,Loyal (12+ months),1,3,2,6
50328,0,18,Mobile Phone,3,8,UPI,Male,3,3,Laptop & Accessory,4,Divorced,1,0,19,3,3,7,148.05,Loyal (12+ months),1,3,1,5
50329,1,0,Computer,2,23,Debit Card,Female,3,3,Mobile Phone,3,Married,1,1,11,0,1,0,127.41,New (< 3 months),3,1,1,5
50330,0,2,Mobile Phone,1,25,Cash on Delivery,Male,2,3,Laptop & Accessory,2,Married,5,0,12,0,1,2,142.62,New (< 3 months),3,1,1,5
50331,0,6,Mobile Phone,1,6,Credit Card,Female,3,2,Grocery,3,Married,5,0,19,2,1,5,261.84,Recent (3-6 months),2,1,3,6
50332,0,0,Mobile Phone,3,13,Debit Card,Male,2,4,Fashion,2,Married,10,0,21,1,1,5,215.57,New (< 3 months),2,1,3,6
50333,1,10,Computer,3,11,E wallet,Male,3,3,Mobile Phone,4,Single,2,1,14,1,1,0,118.78,Stable (6-12 months),3,1,1,5
50334,0,13,Computer,3,34,UPI,Male,2,5,Fashion,5,Married,4,0,15,1,1,5,209.32,Loyal (12+ months),2,1,3,6
50335,0,14,Computer,1,8,UPI,Female,3,4,Laptop & Accessory,3,Single,3,1,17,0,1,7,168.11,Loyal (12+ months),1,1,2,4
50336,0,0,Mobile Phone,3,35,Credit Card,Male,2,3,Laptop & Accessory,3,Married,6,0,12,1,1,0,143.06,New (< 3 months),3,1,1,5
50337,0,8,Mobile Phone,3,6,Credit Card,Female,3,3,Laptop & Accessory,3,Single,2,0,16,0,1,3,148.59,Stable (6-12 months),2,1,1,4
50338,0,7,Mobile Phone,3,27,Debit Card,Male,3,2,Laptop & Accessory,2,Single,2,0,12,5,5,7,153.37,Stable (6-12 months),1,3,2,6
50339,1,0,Mobile Phone,1,16,Cash on Delivery,Male,3,5,Mobile Phone,2,Single,2,1,18,1,1,0,123.4,New (< 3 months),3,1,1,5
50340,0,10,Mobile Phone,1,6,Cash on Delivery,Female,2,3,Fashion,2,Single,5,0,17,1,1,2,174.91,Stable (6-12 months),3,1,2,6
50341,0,19,Computer,1,24,Credit Card,Female,2,3,Fashion,3,Divorced,6,0,11,1,1,2,205.27,Loyal (12+ months),3,1,3,7
50342,0,14,Mobile Phone,3,8,Debit Card,Female,3,3,Grocery,5,Divorced,8,0,16,2,11,8,265.95,Loyal (12+ months),1,3,3,7
50343,0,10,Computer,3,15,Credit Card,Male,3,3,Fashion,4,Married,2,0,13,6,7,7,188.34,Stable (6-12 months),1,3,3,7
50344,0,25,Mobile Phone,1,12,Cash on Delivery,Male,3,3,Laptop & Accessory,5,Married,4,1,12,2,6,9,155.77,Loyal (12+ months),1,3,2,6
50345,1,0,Computer,3,17,UPI,Male,2,2,Laptop & Accessory,3,Divorced,9,0,12,1,1,2,147.07,New (< 3 months),3,1,1,5
50346,0,0,Computer,3,16,Credit Card,Male,2,3,Mobile Phone,2,Divorced,1,0,13,0,2,1,124.0,New (< 3 months),3,1,1,5
50347,0,11,Mobile Phone,1,16,Credit Card,Female,3,3,Laptop & Accessory,3,Divorced,4,0,19,1,1,0,198.24,Stable (6-12 months),3,1,3,7
50348,0,10,Mobile Phone,1,6,Debit Card,Female,3,3,Laptop & Accessory,4,Divorced,7,0,12,3,4,3,164.47,Stable (6-12 months),2,3,2,7
50349,0,22,Mobile Phone,1,24,Debit Card,Male,2,4,Others,3,Married,2,1,16,0,1,9,295.02,Loyal (12+ months),1,1,3,5
